TERYT gminy;gmina;powiat;województwo;Liczba osób
2214032;MORZESZCZYN;TCZEWSKI;POMORSKIE;0
2214044;PELPLIN;TCZEWSKI;POMORSKIE;30
2214045;PELPLIN;TCZEWSKI;POMORSKIE;20
2214052;SUBKOWY;TCZEWSKI;POMORSKIE;20
2214062;TCZEW;TCZEWSKI;POMORSKIE;70
2215011;REDA;WEJHEROWSKI;POMORSKIE;460
2215021;RUMIA;WEJHEROWSKI;POMORSKIE;850
2215031;WEJHEROWO;WEJHEROWSKI;POMORSKIE;570
2215042;CHOCZEWO;WEJHEROWSKI;POMORSKIE;40
2215052;GNIEWINO;WEJHEROWSKI;POMORSKIE;70
2215062;LINIA;WEJHEROWSKI;POMORSKIE;20
2215072;LUZINO;WEJHEROWSKI;POMORSKIE;120
2215082;ŁĘCZYCE;WEJHEROWSKI;POMORSKIE;30
2215092;SZEMUD;WEJHEROWSKI;POMORSKIE;240
2215102;WEJHEROWO;WEJHEROWSKI;POMORSKIE;370
2216014;DZIERZGOŃ;SZTUMSKI;POMORSKIE;10
2216015;DZIERZGOŃ;SZTUMSKI;POMORSKIE;10
2216022;MIKOŁAJKI POMORSKIE;SZTUMSKI;POMORSKIE;10
2216032;STARY DZIERZGOŃ;SZTUMSKI;POMORSKIE;0
2216042;STARY TARG;SZTUMSKI;POMORSKIE;10
2216054;SZTUM;SZTUMSKI;POMORSKIE;60
2216055;SZTUM;SZTUMSKI;POMORSKIE;30
2261011;GDAŃSK;GDAŃSK;POMORSKIE;7300
2262011;GDYNIA;GDYNIA;POMORSKIE;3510
2263011;SŁUPSK;SŁUPSK;POMORSKIE;400
2264011;SOPOT;SOPOT;POMORSKIE;650
2401011;BĘDZIN;BĘDZIŃSKI;ŚLĄSKIE;230
2401021;CZELADŹ;BĘDZIŃSKI;ŚLĄSKIE;110
2401031;WOJKOWICE;BĘDZIŃSKI;ŚLĄSKIE;60
2401042;BOBROWNIKI;BĘDZIŃSKI;ŚLĄSKIE;80
2401052;MIERZĘCICE;BĘDZIŃSKI;ŚLĄSKIE;40
2401062;PSARY;BĘDZIŃSKI;ŚLĄSKIE;70
2401074;SIEWIERZ;BĘDZIŃSKI;ŚLĄSKIE;30
2401075;SIEWIERZ;BĘDZIŃSKI;ŚLĄSKIE;30
2401081;SŁAWKÓW;BĘDZIŃSKI;ŚLĄSKIE;40
2402011;SZCZYRK;BIELSKI;ŚLĄSKIE;80
2402022;BESTWINA;BIELSKI;ŚLĄSKIE;50
2402032;BUCZKOWICE;BIELSKI;ŚLĄSKIE;30
2402044;CZECHOWICE-DZIEDZICE;BIELSKI;ŚLĄSKIE;210
2402045;CZECHOWICE-DZIEDZICE;BIELSKI;ŚLĄSKIE;20
2402052;JASIENICA;BIELSKI;ŚLĄSKIE;110
2402062;JAWORZE;BIELSKI;ŚLĄSKIE;50
2402072;KOZY;BIELSKI;ŚLĄSKIE;40
2402082;PORĄBKA;BIELSKI;ŚLĄSKIE;60
2402094;WILAMOWICE;BIELSKI;ŚLĄSKIE;20
2402095;WILAMOWICE;BIELSKI;ŚLĄSKIE;60
2402102;WILKOWICE;BIELSKI;ŚLĄSKIE;100
2403011;CIESZYN;CIESZYŃSKI;ŚLĄSKIE;160
2403021;USTROŃ;CIESZYŃSKI;ŚLĄSKIE;200
2403031;WISŁA;CIESZYŃSKI;ŚLĄSKIE;70
2403042;BRENNA;CIESZYŃSKI;ŚLĄSKIE;40
2403052;CHYBIE;CIESZYŃSKI;ŚLĄSKIE;10
2403062;DĘBOWIEC;CIESZYŃSKI;ŚLĄSKIE;20
2403072;GOLESZÓW;CIESZYŃSKI;ŚLĄSKIE;70
2403082;HAŻLACH;CIESZYŃSKI;ŚLĄSKIE;40
2403092;ISTEBNA;CIESZYŃSKI;ŚLĄSKIE;30
2403104;SKOCZÓW;CIESZYŃSKI;ŚLĄSKIE;90
2403105;SKOCZÓW;CIESZYŃSKI;ŚLĄSKIE;30
2403114;STRUMIEŃ;CIESZYŃSKI;ŚLĄSKIE;10
2403115;STRUMIEŃ;CIESZYŃSKI;ŚLĄSKIE;10
2403122;ZEBRZYDOWICE;CIESZYŃSKI;ŚLĄSKIE;70
2404014;BLACHOWNIA;CZĘSTOCHOWSKI;ŚLĄSKIE;40
2404015;BLACHOWNIA;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404022;DĄBROWA ZIELONA;CZĘSTOCHOWSKI;ŚLĄSKIE;0
2404032;JANÓW;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404042;KAMIENICA POLSKA;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404052;KŁOMNICE;CZĘSTOCHOWSKI;ŚLĄSKIE;30
2404064;KONIECPOL;CZĘSTOCHOWSKI;ŚLĄSKIE;10
2404065;KONIECPOL;CZĘSTOCHOWSKI;ŚLĄSKIE;0
2404072;KONOPISKA;CZĘSTOCHOWSKI;ŚLĄSKIE;50
2404082;KRUSZYNA;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404092;LELÓW;CZĘSTOCHOWSKI;ŚLĄSKIE;10
2404102;MSTÓW;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404112;MYKANÓW;CZĘSTOCHOWSKI;ŚLĄSKIE;90
2404124;OLSZTYN;CZĘSTOCHOWSKI;ŚLĄSKIE;10
2404125;OLSZTYN;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2404132;POCZESNA;CZĘSTOCHOWSKI;ŚLĄSKIE;50
2404142;PRZYRÓW;CZĘSTOCHOWSKI;ŚLĄSKIE;10
2404152;RĘDZINY;CZĘSTOCHOWSKI;ŚLĄSKIE;40
2404162;STARCZA;CZĘSTOCHOWSKI;ŚLĄSKIE;20
2405011;KNURÓW;GLIWICKI;ŚLĄSKIE;100
2405021;PYSKOWICE;GLIWICKI;ŚLĄSKIE;50
2405032;GIERAŁTOWICE;GLIWICKI;ŚLĄSKIE;90
2405042;PILCHOWICE;GLIWICKI;ŚLĄSKIE;70
2405052;RUDZINIEC;GLIWICKI;ŚLĄSKIE;110
2405064;SOŚNICOWICE;GLIWICKI;ŚLĄSKIE;10
2405065;SOŚNICOWICE;GLIWICKI;ŚLĄSKIE;30
2405074;TOSZEK;GLIWICKI;ŚLĄSKIE;10
2405075;TOSZEK;GLIWICKI;ŚLĄSKIE;10
2405082;WIELOWIEŚ;GLIWICKI;ŚLĄSKIE;20
2406014;KŁOBUCK;KŁOBUCKI;ŚLĄSKIE;60
2406015;KŁOBUCK;KŁOBUCKI;ŚLĄSKIE;20
2406024;KRZEPICE;KŁOBUCKI;ŚLĄSKIE;0
2406025;KRZEPICE;KŁOBUCKI;ŚLĄSKIE;0
2406032;LIPIE;KŁOBUCKI;ŚLĄSKIE;20
2406042;MIEDŹNO;KŁOBUCKI;ŚLĄSKIE;10
2406052;OPATÓW;KŁOBUCKI;ŚLĄSKIE;10
2406062;PANKI;KŁOBUCKI;ŚLĄSKIE;10
2406072;POPÓW;KŁOBUCKI;ŚLĄSKIE;20
2406082;PRZYSTAJŃ;KŁOBUCKI;ŚLĄSKIE;20
2406092;WRĘCZYCA WIELKA;KŁOBUCKI;ŚLĄSKIE;70
2407011;LUBLINIEC;LUBLINIECKI;ŚLĄSKIE;130
2407022;BORONÓW;LUBLINIECKI;ŚLĄSKIE;10
2407032;CIASNA;LUBLINIECKI;ŚLĄSKIE;0
2407042;HERBY;LUBLINIECKI;ŚLĄSKIE;20
2407052;KOCHANOWICE;LUBLINIECKI;ŚLĄSKIE;10
2407062;KOSZĘCIN;LUBLINIECKI;ŚLĄSKIE;50
2407072;PAWONKÓW;LUBLINIECKI;ŚLĄSKIE;20
2407084;WOŹNIKI;LUBLINIECKI;ŚLĄSKIE;0
2407085;WOŹNIKI;LUBLINIECKI;ŚLĄSKIE;0
2408011;ŁAZISKA GÓRNE;MIKOŁOWSKI;ŚLĄSKIE;40
2408021;MIKOŁÓW;MIKOŁOWSKI;ŚLĄSKIE;280
2408031;ORZESZE;MIKOŁOWSKI;ŚLĄSKIE;100
2408042;ORNONTOWICE;MIKOŁOWSKI;ŚLĄSKIE;40
2408052;WYRY;MIKOŁOWSKI;ŚLĄSKIE;40
2409011;MYSZKÓW;MYSZKOWSKI;ŚLĄSKIE;100
2409024;KOZIEGŁOWY;MYSZKOWSKI;ŚLĄSKIE;10
2409025;KOZIEGŁOWY;MYSZKOWSKI;ŚLĄSKIE;20
2409032;NIEGOWA;MYSZKOWSKI;ŚLĄSKIE;10
2409042;PORAJ;MYSZKOWSKI;ŚLĄSKIE;50
2409054;ŻARKI;MYSZKOWSKI;ŚLĄSKIE;20
2409055;ŻARKI;MYSZKOWSKI;ŚLĄSKIE;10
2410012;GOCZAŁKOWICE-ZDRÓJ;PSZCZYŃSKI;ŚLĄSKIE;30
2410022;KOBIÓR;PSZCZYŃSKI;ŚLĄSKIE;20
2410032;MIEDŹNA;PSZCZYŃSKI;ŚLĄSKIE;50
2410042;PAWŁOWICE;PSZCZYŃSKI;ŚLĄSKIE;90
2410054;PSZCZYNA;PSZCZYŃSKI;ŚLĄSKIE;170
2410055;PSZCZYNA;PSZCZYŃSKI;ŚLĄSKIE;80
2410062;SUSZEC;PSZCZYŃSKI;ŚLĄSKIE;10
2411011;RACIBÓRZ;RACIBORSKI;ŚLĄSKIE;240
2411022;KORNOWAC;RACIBORSKI;ŚLĄSKIE;20
2411034;KRZANOWICE;RACIBORSKI;ŚLĄSKIE;0
2411035;KRZANOWICE;RACIBORSKI;ŚLĄSKIE;0
2411042;KRZYŻANOWICE;RACIBORSKI;ŚLĄSKIE;20
2411054;KUŹNIA RACIBORSKA;RACIBORSKI;ŚLĄSKIE;10
2411055;KUŹNIA RACIBORSKA;RACIBORSKI;ŚLĄSKIE;20
2411062;NĘDZA;RACIBORSKI;ŚLĄSKIE;10
2411072;PIETROWICE WIELKIE;RACIBORSKI;ŚLĄSKIE;0
2411082;RUDNIK;RACIBORSKI;ŚLĄSKIE;10
2412014;CZERWIONKA-LESZCZYNY;RYBNICKI;ŚLĄSKIE;90
2412015;CZERWIONKA-LESZCZYNY;RYBNICKI;ŚLĄSKIE;50
2412022;GASZOWICE;RYBNICKI;ŚLĄSKIE;10
2412032;JEJKOWICE;RYBNICKI;ŚLĄSKIE;10
2412042;LYSKI;RYBNICKI;ŚLĄSKIE;20
2412052;ŚWIERKLANY;RYBNICKI;ŚLĄSKIE;30
2413011;KALETY;TARNOGÓRSKI;ŚLĄSKIE;10
2413021;MIASTECZKO ŚLĄSKIE;TARNOGÓRSKI;ŚLĄSKIE;40
2413031;RADZIONKÓW;TARNOGÓRSKI;ŚLĄSKIE;70
2413041;TARNOWSKIE GÓRY;TARNOGÓRSKI;ŚLĄSKIE;500
2413052;KRUPSKI MŁYN;TARNOGÓRSKI;ŚLĄSKIE;10
2413062;OŻAROWICE;TARNOGÓRSKI;ŚLĄSKIE;40
2413072;ŚWIERKLANIEC;TARNOGÓRSKI;ŚLĄSKIE;100
2413082;TWORÓG;TARNOGÓRSKI;ŚLĄSKIE;30
2413092;ZBROSŁAWICE;TARNOGÓRSKI;ŚLĄSKIE;90
2414011;BIERUŃ;BIERUŃSKO-LĘDZIŃSKI;ŚLĄSKIE;100
2414021;IMIELIN;BIERUŃSKO-LĘDZIŃSKI;ŚLĄSKIE;40
2414031;LĘDZINY;BIERUŃSKO-LĘDZIŃSKI;ŚLĄSKIE;40
2414042;BOJSZOWY;BIERUŃSKO-LĘDZIŃSKI;ŚLĄSKIE;50
2414052;CHEŁM ŚLĄSKI;BIERUŃSKO-LĘDZIŃSKI;ŚLĄSKIE;20
2415011;PSZÓW;WODZISŁAWSKI;ŚLĄSKIE;20
2415021;RADLIN;WODZISŁAWSKI;ŚLĄSKIE;70
2415031;RYDUŁTOWY;WODZISŁAWSKI;ŚLĄSKIE;50
2415041;WODZISŁAW ŚLĄSKI;WODZISŁAWSKI;ŚLĄSKIE;170
2415052;GODÓW;WODZISŁAWSKI;ŚLĄSKIE;20
2415062;GORZYCE;WODZISŁAWSKI;ŚLĄSKIE;60
2415072;LUBOMIA;WODZISŁAWSKI;ŚLĄSKIE;10
2415082;MARKLOWICE;WODZISŁAWSKI;ŚLĄSKIE;10
2415092;MSZANA;WODZISŁAWSKI;ŚLĄSKIE;20
2416011;PORĘBA;ZAWIERCIAŃSKI;ŚLĄSKIE;20
2416021;ZAWIERCIE;ZAWIERCIAŃSKI;ŚLĄSKIE;150
2416032;IRZĄDZE;ZAWIERCIAŃSKI;ŚLĄSKIE;0
2416042;KROCZYCE;ZAWIERCIAŃSKI;ŚLĄSKIE;10
2416054;ŁAZY;ZAWIERCIAŃSKI;ŚLĄSKIE;20
2416055;ŁAZY;ZAWIERCIAŃSKI;ŚLĄSKIE;40
2416064;OGRODZIENIEC;ZAWIERCIAŃSKI;ŚLĄSKIE;20
2416065;OGRODZIENIEC;ZAWIERCIAŃSKI;ŚLĄSKIE;20
2416074;PILICA;ZAWIERCIAŃSKI;ŚLĄSKIE;10
2416075;PILICA;ZAWIERCIAŃSKI;ŚLĄSKIE;10
2416084;SZCZEKOCINY;ZAWIERCIAŃSKI;ŚLĄSKIE;0
2416085;SZCZEKOCINY;ZAWIERCIAŃSKI;ŚLĄSKIE;10
2416095;WŁODOWICE;ZAWIERCIAŃSKI;ŚLĄSKIE;10
2416102;ŻARNOWIEC;ZAWIERCIAŃSKI;ŚLĄSKIE;0
2417011;ŻYWIEC;ŻYWIECKI;ŚLĄSKIE;140
2417022;CZERNICHÓW;ŻYWIECKI;ŚLĄSKIE;40
2417032;GILOWICE;ŻYWIECKI;ŚLĄSKIE;20
2417042;JELEŚNIA;ŻYWIECKI;ŚLĄSKIE;20
2417052;KOSZARAWA;ŻYWIECKI;ŚLĄSKIE;0
2417062;LIPOWA;ŻYWIECKI;ŚLĄSKIE;100
2417072;ŁĘKAWICA;ŻYWIECKI;ŚLĄSKIE;10
2417082;ŁODYGOWICE;ŻYWIECKI;ŚLĄSKIE;70
2417092;MILÓWKA;ŻYWIECKI;ŚLĄSKIE;30
2417102;RADZIECHOWY-WIEPRZ;ŻYWIECKI;ŚLĄSKIE;30
2417112;RAJCZA;ŻYWIECKI;ŚLĄSKIE;40
2417122;ŚLEMIEŃ;ŻYWIECKI;ŚLĄSKIE;10
2417132;ŚWINNA;ŻYWIECKI;ŚLĄSKIE;30
2417142;UJSOŁY;ŻYWIECKI;ŚLĄSKIE;10
2417152;WĘGIERSKA GÓRKA;ŻYWIECKI;ŚLĄSKIE;40
2461011;BIELSKO-BIAŁA;BIELSKO-BIAŁA;ŚLĄSKIE;1120
2462011;BYTOM;BYTOM;ŚLĄSKIE;1240
2463011;CHORZÓW;CHORZÓW;ŚLĄSKIE;820
2464011;CZĘSTOCHOWA;CZĘSTOCHOWA;ŚLĄSKIE;1150
2465011;DĄBROWA GÓRNICZA;DĄBROWA GÓRNICZA;ŚLĄSKIE;440
2466011;GLIWICE;GLIWICE;ŚLĄSKIE;1210
2467011;JASTRZĘBIE-ZDRÓJ;JASTRZĘBIE-ZDRÓJ;ŚLĄSKIE;470
2468011;JAWORZNO;JAWORZNO;ŚLĄSKIE;360
2469011;KATOWICE;KATOWICE;ŚLĄSKIE;2570
2470011;MYSŁOWICE;MYSŁOWICE;ŚLĄSKIE;250
2471011;PIEKARY ŚLĄSKIE;PIEKARY ŚLĄSKIE;ŚLĄSKIE;260
2472011;RUDA ŚLĄSKA;RUDA ŚLĄSKA;ŚLĄSKIE;630
2473011;RYBNIK;RYBNIK;ŚLĄSKIE;550
2474011;SIEMIANOWICE ŚLĄSKIE;SIEMIANOWICE ŚLĄSKIE;ŚLĄSKIE;470
2475011;SOSNOWIEC;SOSNOWIEC;ŚLĄSKIE;990
2476011;ŚWIĘTOCHŁOWICE;ŚWIĘTOCHŁOWICE;ŚLĄSKIE;210
2477011;TYCHY;TYCHY;ŚLĄSKIE;810
2478011;ZABRZE;ZABRZE;ŚLĄSKIE;590
2479011;ŻORY;ŻORY;ŚLĄSKIE;290
2601014;BUSKO-ZDRÓJ;BUSKI;ŚWIĘTOKRZYSKIE;90
2601015;BUSKO-ZDRÓJ;BUSKI;ŚWIĘTOKRZYSKIE;50
2601022;GNOJNO;BUSKI;ŚWIĘTOKRZYSKIE;10
2601034;NOWY KORCZYN;BUSKI;ŚWIĘTOKRZYSKIE;0
2601035;NOWY KORCZYN;BUSKI;ŚWIĘTOKRZYSKIE;10
2601044;PACANÓW;BUSKI;ŚWIĘTOKRZYSKIE;0
2601045;PACANÓW;BUSKI;ŚWIĘTOKRZYSKIE;10
2601052;SOLEC-ZDRÓJ;BUSKI;ŚWIĘTOKRZYSKIE;10
2601064;STOPNICA;BUSKI;ŚWIĘTOKRZYSKIE;10
2601065;STOPNICA;BUSKI;ŚWIĘTOKRZYSKIE;10
2601072;TUCZĘPY;BUSKI;ŚWIĘTOKRZYSKIE;10
2601084;WIŚLICA;BUSKI;ŚWIĘTOKRZYSKIE;0
2601085;WIŚLICA;BUSKI;ŚWIĘTOKRZYSKIE;10
2602012;IMIELNO;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602024;JĘDRZEJÓW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;60
2602025;JĘDRZEJÓW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602034;MAŁOGOSZCZ;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;0
2602035;MAŁOGOSZCZ;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602042;NAGŁOWICE;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602052;OKSA;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602064;SĘDZISZÓW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602065;SĘDZISZÓW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;0
2602072;SŁUPIA;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602082;SOBKÓW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2602094;WODZISŁAW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;0
2602095;WODZISŁAW;JĘDRZEJOWSKI;ŚWIĘTOKRZYSKIE;10
2603012;BEJSCE;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;10
2603022;CZARNOCIN;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;10
2603034;KAZIMIERZA WIELKA;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;20
2603035;KAZIMIERZA WIELKA;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;20
2603045;OPATOWIEC;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;0
2603054;SKALBMIERZ;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;0
2603055;SKALBMIERZ;KAZIMIERSKI;ŚWIĘTOKRZYSKIE;10
2604012;BIELINY;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604024;BODZENTYN;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604025;BODZENTYN;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604034;CHĘCINY;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604035;CHĘCINY;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604044;CHMIELNIK;KIELECKI;ŚWIĘTOKRZYSKIE;20
2604045;CHMIELNIK;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604054;DALESZYCE;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604055;DALESZYCE;KIELECKI;ŚWIĘTOKRZYSKIE;30
2604062;GÓRNO;KIELECKI;ŚWIĘTOKRZYSKIE;20
2604074;ŁAGÓW;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604075;ŁAGÓW;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604084;ŁOPUSZNO;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604085;ŁOPUSZNO;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604092;MASŁÓW;KIELECKI;ŚWIĘTOKRZYSKIE;40
2604102;MIEDZIANA GÓRA;KIELECKI;ŚWIĘTOKRZYSKIE;30
2604112;MNIÓW;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604124;MORAWICA;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604125;MORAWICA;KIELECKI;ŚWIĘTOKRZYSKIE;60
2604134;NOWA SŁUPIA;KIELECKI;ŚWIĘTOKRZYSKIE;0
2604135;NOWA SŁUPIA;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604144;PIEKOSZÓW;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604145;PIEKOSZÓW;KIELECKI;ŚWIĘTOKRZYSKIE;20
2604154;PIERZCHNICA;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604155;PIERZCHNICA;KIELECKI;ŚWIĘTOKRZYSKIE;10
2604162;RAKÓW;KIELECKI;ŚWIĘTOKRZYSKIE;20
2604172;NOWINY;KIELECKI;ŚWIĘTOKRZYSKIE;40
2604182;STRAWCZYN;KIELECKI;ŚWIĘTOKRZYSKIE;20
2604192;ZAGNAŃSK;KIELECKI;ŚWIĘTOKRZYSKIE;30
2605012;FAŁKÓW;KONECKI;ŚWIĘTOKRZYSKIE;10
2605022;GOWARCZÓW;KONECKI;ŚWIĘTOKRZYSKIE;0
2605034;KOŃSKIE;KONECKI;ŚWIĘTOKRZYSKIE;80
2605035;KOŃSKIE;KONECKI;ŚWIĘTOKRZYSKIE;30
2605044;RADOSZYCE;KONECKI;ŚWIĘTOKRZYSKIE;0
2605045;RADOSZYCE;KONECKI;ŚWIĘTOKRZYSKIE;0
2605052;RUDA MALENIECKA;KONECKI;ŚWIĘTOKRZYSKIE;10
2605062;SŁUPIA KONECKA;KONECKI;ŚWIĘTOKRZYSKIE;10
2605072;SMYKÓW;KONECKI;ŚWIĘTOKRZYSKIE;0
2605084;STĄPORKÓW;KONECKI;ŚWIĘTOKRZYSKIE;10
2605085;STĄPORKÓW;KONECKI;ŚWIĘTOKRZYSKIE;20
2606012;BAĆKOWICE;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606024;IWANISKA;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606025;IWANISKA;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606032;LIPNIK;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606044;OPATÓW;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606045;OPATÓW;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606054;OŻARÓW;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606055;OŻARÓW;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2606062;SADOWIE;OPATOWSKI;ŚWIĘTOKRZYSKIE;10
2606072;TARŁÓW;OPATOWSKI;ŚWIĘTOKRZYSKIE;10
2606082;WOJCIECHOWICE;OPATOWSKI;ŚWIĘTOKRZYSKIE;0
2607011;OSTROWIEC ŚWIĘTOKRZYSKI;OSTROWIECKI;ŚWIĘTOKRZYSKIE;250
2607022;BAŁTÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;20
2607032;BODZECHÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;10
2607044;ĆMIELÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;20
2607045;ĆMIELÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;0
2607054;KUNÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;10
2607055;KUNÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;10
2607062;WAŚNIÓW;OSTROWIECKI;ŚWIĘTOKRZYSKIE;0
2608014;DZIAŁOSZYCE;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;0
2608015;DZIAŁOSZYCE;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;0
2608022;KIJE;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;10
2608032;MICHAŁÓW;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;0
2608044;PIŃCZÓW;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;40
2608045;PIŃCZÓW;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;10
2608052;ZŁOTA;PIŃCZOWSKI;ŚWIĘTOKRZYSKIE;0
2609011;SANDOMIERZ;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;80
2609022;DWIKOZY;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;10
2609034;KLIMONTÓW;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609035;KLIMONTÓW;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609045;KOPRZYWNICA;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609052;ŁONIÓW;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609062;OBRAZÓW;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609072;SAMBORZEC;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609082;WILCZYCE;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609094;ZAWICHOST;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2609095;ZAWICHOST;SANDOMIERSKI;ŚWIĘTOKRZYSKIE;0
2610011;SKARŻYSKO-KAMIENNA;SKARŻYSKI;ŚWIĘTOKRZYSKIE;150
2610022;BLIŻYN;SKARŻYSKI;ŚWIĘTOKRZYSKIE;20
2610032;ŁĄCZNA;SKARŻYSKI;ŚWIĘTOKRZYSKIE;10
2610042;SKARŻYSKO KOŚCIELNE;SKARŻYSKI;ŚWIĘTOKRZYSKIE;10
2610054;SUCHEDNIÓW;SKARŻYSKI;ŚWIĘTOKRZYSKIE;10
2610055;SUCHEDNIÓW;SKARŻYSKI;ŚWIĘTOKRZYSKIE;0
2611011;STARACHOWICE;STARACHOWICKI;ŚWIĘTOKRZYSKIE;100
2611022;BRODY;STARACHOWICKI;ŚWIĘTOKRZYSKIE;20
2611032;MIRZEC;STARACHOWICKI;ŚWIĘTOKRZYSKIE;10
2611042;PAWŁÓW;STARACHOWICKI;ŚWIĘTOKRZYSKIE;10
2611054;WĄCHOCK;STARACHOWICKI;ŚWIĘTOKRZYSKIE;10
2611055;WĄCHOCK;STARACHOWICKI;ŚWIĘTOKRZYSKIE;10
2612012;BOGORIA;STASZOWSKI;ŚWIĘTOKRZYSKIE;10
2612022;ŁUBNICE;STASZOWSKI;ŚWIĘTOKRZYSKIE;10
2612034;OLEŚNICA;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2612035;OLEŚNICA;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2612044;OSIEK;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2612045;OSIEK;STASZOWSKI;ŚWIĘTOKRZYSKIE;10
2612054;POŁANIEC;STASZOWSKI;ŚWIĘTOKRZYSKIE;20
2612055;POŁANIEC;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2612062;RYTWIANY;STASZOWSKI;ŚWIĘTOKRZYSKIE;10
2612074;STASZÓW;STASZOWSKI;ŚWIĘTOKRZYSKIE;20
2612075;STASZÓW;STASZOWSKI;ŚWIĘTOKRZYSKIE;10
2612084;SZYDŁÓW;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2612085;SZYDŁÓW;STASZOWSKI;ŚWIĘTOKRZYSKIE;0
2613012;KLUCZEWSKO;WŁOSZCZOWSKI;ŚWIĘTOKRZYSKIE;10
2613022;KRASOCIN;WŁOSZCZOWSKI;ŚWIĘTOKRZYSKIE;10
2613032;MOSKORZEW;WŁOSZCZOWSKI;ŚWIĘTOKRZYSKIE;0
2613042;RADKÓW;WŁOSZCZOWSKI;ŚWIĘTOKRZYSKIE;0
