TERYT gminy;gmina;powiat;województwo;Liczba osób
201011;BOLESŁAWIEC;BOLESŁAWIECKI;DOLNOŚLĄSKIE;20
201022;BOLESŁAWIEC;BOLESŁAWIECKI;DOLNOŚLĄSKIE;10
201032;GROMADKA;BOLESŁAWIECKI;DOLNOŚLĄSKIE;0
201045;NOWOGRODZIEC;BOLESŁAWIECKI;DOLNOŚLĄSKIE;10
201052;OSIECZNICA;BOLESŁAWIECKI;DOLNOŚLĄSKIE;10
201062;WARTA BOLESŁAWIECKA;BOLESŁAWIECKI;DOLNOŚLĄSKIE;0
202011;BIELAWA;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;20
202021;DZIERŻONIÓW;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;30
202034;PIESZYCE;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;0
202041;PIŁAWA GÓRNA;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;0
202052;DZIERŻONIÓW;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;10
202062;ŁAGIEWNIKI;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;10
202074;NIEMCZA;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;0
202075;NIEMCZA;DZIERŻONIOWSKI;DOLNOŚLĄSKIE;0
203011;GŁOGÓW;GŁOGOWSKI;DOLNOŚLĄSKIE;60
203032;JERZMANOWA;GŁOGOWSKI;DOLNOŚLĄSKIE;0
203042;KOTLA;GŁOGOWSKI;DOLNOŚLĄSKIE;0
203062;ŻUKOWICE;GŁOGOWSKI;DOLNOŚLĄSKIE;10
204014;GÓRA;GÓROWSKI;DOLNOŚLĄSKIE;0
204015;GÓRA;GÓROWSKI;DOLNOŚLĄSKIE;0
204022;JEMIELNO;GÓROWSKI;DOLNOŚLĄSKIE;0
204032;NIECHLÓW;GÓROWSKI;DOLNOŚLĄSKIE;0
204045;WĄSOSZ;GÓROWSKI;DOLNOŚLĄSKIE;0
205011;JAWOR;JAWORSKI;DOLNOŚLĄSKIE;10
205025;BOLKÓW;JAWORSKI;DOLNOŚLĄSKIE;0
205032;MĘCINKA;JAWORSKI;DOLNOŚLĄSKIE;0
205042;MŚCIWOJÓW;JAWORSKI;DOLNOŚLĄSKIE;0
206011;KARPACZ;KARKONOSKI;DOLNOŚLĄSKIE;0
206021;KOWARY;KARKONOSKI;DOLNOŚLĄSKIE;0
206031;PIECHOWICE;KARKONOSKI;DOLNOŚLĄSKIE;0
206041;SZKLARSKA PORĘBA;KARKONOSKI;DOLNOŚLĄSKIE;0
206052;JANOWICE WIELKIE;KARKONOSKI;DOLNOŚLĄSKIE;0
206062;JEŻÓW SUDECKI;KARKONOSKI;DOLNOŚLĄSKIE;10
206072;MYSŁAKOWICE;KARKONOSKI;DOLNOŚLĄSKIE;0
206082;PODGÓRZYN;KARKONOSKI;DOLNOŚLĄSKIE;10
206092;STARA KAMIENICA;KARKONOSKI;DOLNOŚLĄSKIE;0
207011;KAMIENNA GÓRA;KAMIENNOGÓRSKI;DOLNOŚLĄSKIE;10
207022;KAMIENNA GÓRA;KAMIENNOGÓRSKI;DOLNOŚLĄSKIE;10
207035;LUBAWKA;KAMIENNOGÓRSKI;DOLNOŚLĄSKIE;0
207042;MARCISZÓW;KAMIENNOGÓRSKI;DOLNOŚLĄSKIE;0
208011;DUSZNIKI-ZDRÓJ;KŁODZKI;DOLNOŚLĄSKIE;0
208021;KŁODZKO;KŁODZKI;DOLNOŚLĄSKIE;10
208031;KUDOWA-ZDRÓJ;KŁODZKI;DOLNOŚLĄSKIE;0
208041;NOWA RUDA;KŁODZKI;DOLNOŚLĄSKIE;20
208051;POLANICA-ZDRÓJ;KŁODZKI;DOLNOŚLĄSKIE;10
208064;BYSTRZYCA KŁODZKA;KŁODZKI;DOLNOŚLĄSKIE;0
208065;BYSTRZYCA KŁODZKA;KŁODZKI;DOLNOŚLĄSKIE;10
208072;KŁODZKO;KŁODZKI;DOLNOŚLĄSKIE;20
208084;LĄDEK-ZDRÓJ;KŁODZKI;DOLNOŚLĄSKIE;0
208085;LĄDEK-ZDRÓJ;KŁODZKI;DOLNOŚLĄSKIE;0
208092;LEWIN KŁODZKI;KŁODZKI;DOLNOŚLĄSKIE;0
208105;MIĘDZYLESIE;KŁODZKI;DOLNOŚLĄSKIE;0
208112;NOWA RUDA;KŁODZKI;DOLNOŚLĄSKIE;10
208124;RADKÓW;KŁODZKI;DOLNOŚLĄSKIE;0
208125;RADKÓW;KŁODZKI;DOLNOŚLĄSKIE;10
208134;STRONIE ŚLĄSKIE;KŁODZKI;DOLNOŚLĄSKIE;10
208135;STRONIE ŚLĄSKIE;KŁODZKI;DOLNOŚLĄSKIE;0
208144;SZCZYTNA;KŁODZKI;DOLNOŚLĄSKIE;0
209011;CHOJNÓW;LEGNICKI;DOLNOŚLĄSKIE;0
209022;CHOJNÓW;LEGNICKI;DOLNOŚLĄSKIE;0
209032;KROTOSZYCE;LEGNICKI;DOLNOŚLĄSKIE;0
209042;KUNICE;LEGNICKI;DOLNOŚLĄSKIE;0
209062;MIŁKOWICE;LEGNICKI;DOLNOŚLĄSKIE;10
209074;PROCHOWICE;LEGNICKI;DOLNOŚLĄSKIE;0
210011;LUBAŃ;LUBAŃSKI;DOLNOŚLĄSKIE;0
210021;ŚWIERADÓW-ZDRÓJ;LUBAŃSKI;DOLNOŚLĄSKIE;0
210034;LEŚNA;LUBAŃSKI;DOLNOŚLĄSKIE;0
210035;LEŚNA;LUBAŃSKI;DOLNOŚLĄSKIE;0
210042;LUBAŃ;LUBAŃSKI;DOLNOŚLĄSKIE;10
210055;OLSZYNA;LUBAŃSKI;DOLNOŚLĄSKIE;0
210072;SIEKIERCZYN;LUBAŃSKI;DOLNOŚLĄSKIE;0
211011;LUBIN;LUBIŃSKI;DOLNOŚLĄSKIE;70
211022;LUBIN;LUBIŃSKI;DOLNOŚLĄSKIE;10
211032;RUDNA;LUBIŃSKI;DOLNOŚLĄSKIE;0
211044;ŚCINAWA;LUBIŃSKI;DOLNOŚLĄSKIE;0
211045;ŚCINAWA;LUBIŃSKI;DOLNOŚLĄSKIE;0
212014;GRYFÓW ŚLĄSKI;LWÓWECKI;DOLNOŚLĄSKIE;0
212015;GRYFÓW ŚLĄSKI;LWÓWECKI;DOLNOŚLĄSKIE;0
212025;LUBOMIERZ;LWÓWECKI;DOLNOŚLĄSKIE;0
212034;LWÓWEK ŚLĄSKI;LWÓWECKI;DOLNOŚLĄSKIE;10
212035;LWÓWEK ŚLĄSKI;LWÓWECKI;DOLNOŚLĄSKIE;0
212045;MIRSK;LWÓWECKI;DOLNOŚLĄSKIE;10
213012;CIESZKÓW;MILICKI;DOLNOŚLĄSKIE;10
213022;KROŚNICE;MILICKI;DOLNOŚLĄSKIE;0
213034;MILICZ;MILICKI;DOLNOŚLĄSKIE;10
213035;MILICZ;MILICKI;DOLNOŚLĄSKIE;10
214011;OLEŚNICA;OLEŚNICKI;DOLNOŚLĄSKIE;20
214032;DOBROSZYCE;OLEŚNICKI;DOLNOŚLĄSKIE;0
214062;OLEŚNICA;OLEŚNICKI;DOLNOŚLĄSKIE;10
214074;SYCÓW;OLEŚNICKI;DOLNOŚLĄSKIE;10
214075;SYCÓW;OLEŚNICKI;DOLNOŚLĄSKIE;0
214084;TWARDOGÓRA;OLEŚNICKI;DOLNOŚLĄSKIE;0
215011;OŁAWA;OŁAWSKI;DOLNOŚLĄSKIE;30
215034;JELCZ-LASKOWICE;OŁAWSKI;DOLNOŚLĄSKIE;10
215035;JELCZ-LASKOWICE;OŁAWSKI;DOLNOŚLĄSKIE;0
215042;OŁAWA;OŁAWSKI;DOLNOŚLĄSKIE;10
216014;CHOCIANÓW;POLKOWICKI;DOLNOŚLĄSKIE;0
216015;CHOCIANÓW;POLKOWICKI;DOLNOŚLĄSKIE;0
216022;GAWORZYCE;POLKOWICKI;DOLNOŚLĄSKIE;0
216044;POLKOWICE;POLKOWICKI;DOLNOŚLĄSKIE;20
216045;POLKOWICE;POLKOWICKI;DOLNOŚLĄSKIE;0
216054;PRZEMKÓW;POLKOWICKI;DOLNOŚLĄSKIE;0
217012;BORÓW;STRZELIŃSKI;DOLNOŚLĄSKIE;0
217022;KONDRATOWICE;STRZELIŃSKI;DOLNOŚLĄSKIE;0
217032;PRZEWORNO;STRZELIŃSKI;DOLNOŚLĄSKIE;0
217044;STRZELIN;STRZELIŃSKI;DOLNOŚLĄSKIE;0
217045;STRZELIN;STRZELIŃSKI;DOLNOŚLĄSKIE;0
217055;WIĄZÓW;STRZELIŃSKI;DOLNOŚLĄSKIE;0
218012;KOSTOMŁOTY;ŚREDZKI;DOLNOŚLĄSKIE;10
218022;MALCZYCE;ŚREDZKI;DOLNOŚLĄSKIE;10
218034;MIĘKINIA;ŚREDZKI;DOLNOŚLĄSKIE;0
218035;MIĘKINIA;ŚREDZKI;DOLNOŚLĄSKIE;10
218044;ŚRODA ŚLĄSKA;ŚREDZKI;DOLNOŚLĄSKIE;0
218045;ŚRODA ŚLĄSKA;ŚREDZKI;DOLNOŚLĄSKIE;0
218052;UDANIN;ŚREDZKI;DOLNOŚLĄSKIE;0
219011;ŚWIDNICA;ŚWIDNICKI;DOLNOŚLĄSKIE;60
219021;ŚWIEBODZICE;ŚWIDNICKI;DOLNOŚLĄSKIE;10
219032;DOBROMIERZ;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219044;JAWORZYNA ŚLĄSKA;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219045;JAWORZYNA ŚLĄSKA;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219052;MARCINOWICE;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219064;STRZEGOM;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219065;STRZEGOM;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219072;ŚWIDNICA;ŚWIDNICKI;DOLNOŚLĄSKIE;10
219084;ŻARÓW;ŚWIDNICKI;DOLNOŚLĄSKIE;0
219085;ŻARÓW;ŚWIDNICKI;DOLNOŚLĄSKIE;0
220014;OBORNIKI ŚLĄSKIE;TRZEBNICKI;DOLNOŚLĄSKIE;10
220015;OBORNIKI ŚLĄSKIE;TRZEBNICKI;DOLNOŚLĄSKIE;10
220025;PRUSICE;TRZEBNICKI;DOLNOŚLĄSKIE;0
220034;TRZEBNICA;TRZEBNICKI;DOLNOŚLĄSKIE;10
220035;TRZEBNICA;TRZEBNICKI;DOLNOŚLĄSKIE;0
220042;WISZNIA MAŁA;TRZEBNICKI;DOLNOŚLĄSKIE;10
220052;ZAWONIA;TRZEBNICKI;DOLNOŚLĄSKIE;0
220064;ŻMIGRÓD;TRZEBNICKI;DOLNOŚLĄSKIE;0
220065;ŻMIGRÓD;TRZEBNICKI;DOLNOŚLĄSKIE;0
221011;BOGUSZÓW-GORCE;WAŁBRZYSKI;DOLNOŚLĄSKIE;0
221021;JEDLINA-ZDRÓJ;WAŁBRZYSKI;DOLNOŚLĄSKIE;0
221042;CZARNY BÓR;WAŁBRZYSKI;DOLNOŚLĄSKIE;0
221055;GŁUSZYCA;WAŁBRZYSKI;DOLNOŚLĄSKIE;0
221072;STARE BOGACZOWICE;WAŁBRZYSKI;DOLNOŚLĄSKIE;10
221082;WALIM;WAŁBRZYSKI;DOLNOŚLĄSKIE;0
222014;BRZEG DOLNY;WOŁOWSKI;DOLNOŚLĄSKIE;0
222015;BRZEG DOLNY;WOŁOWSKI;DOLNOŚLĄSKIE;0
222022;WIŃSKO;WOŁOWSKI;DOLNOŚLĄSKIE;0
222034;WOŁÓW;WOŁOWSKI;DOLNOŚLĄSKIE;10
222035;WOŁÓW;WOŁOWSKI;DOLNOŚLĄSKIE;0
223012;CZERNICA;WROCŁAWSKI;DOLNOŚLĄSKIE;10
223022;DŁUGOŁĘKA;WROCŁAWSKI;DOLNOŚLĄSKIE;60
223032;JORDANÓW ŚLĄSKI;WROCŁAWSKI;DOLNOŚLĄSKIE;0
223044;KĄTY WROCŁAWSKIE;WROCŁAWSKI;DOLNOŚLĄSKIE;0
223045;KĄTY WROCŁAWSKIE;WROCŁAWSKI;DOLNOŚLĄSKIE;20
223052;KOBIERZYCE;WROCŁAWSKI;DOLNOŚLĄSKIE;30
223074;SOBÓTKA;WROCŁAWSKI;DOLNOŚLĄSKIE;0
223075;SOBÓTKA;WROCŁAWSKI;DOLNOŚLĄSKIE;0
223084;SIECHNICE;WROCŁAWSKI;DOLNOŚLĄSKIE;10
223085;SIECHNICE;WROCŁAWSKI;DOLNOŚLĄSKIE;10
223092;ŻÓRAWINA;WROCŁAWSKI;DOLNOŚLĄSKIE;10
224014;BARDO;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224015;BARDO;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224034;KAMIENIEC ZĄBKOWICKI;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224035;KAMIENIEC ZĄBKOWICKI;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224042;STOSZOWICE;ZĄBKOWICKI;DOLNOŚLĄSKIE;10
224054;ZĄBKOWICE ŚLĄSKIE;ZĄBKOWICKI;DOLNOŚLĄSKIE;10
224055;ZĄBKOWICE ŚLĄSKIE;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224064;ZIĘBICE;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224065;ZIĘBICE;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
224075;ZŁOTY STOK;ZĄBKOWICKI;DOLNOŚLĄSKIE;0
225011;ZAWIDÓW;ZGORZELECKI;DOLNOŚLĄSKIE;0
225021;ZGORZELEC;ZGORZELECKI;DOLNOŚLĄSKIE;20
225034;BOGATYNIA;ZGORZELECKI;DOLNOŚLĄSKIE;10
225035;BOGATYNIA;ZGORZELECKI;DOLNOŚLĄSKIE;0
225044;PIEŃSK;ZGORZELECKI;DOLNOŚLĄSKIE;0
225052;SULIKÓW;ZGORZELECKI;DOLNOŚLĄSKIE;10
225064;WĘGLINIEC;ZGORZELECKI;DOLNOŚLĄSKIE;0
225065;WĘGLINIEC;ZGORZELECKI;DOLNOŚLĄSKIE;0
225072;ZGORZELEC;ZGORZELECKI;DOLNOŚLĄSKIE;0
226021;ZŁOTORYJA;ZŁOTORYJSKI;DOLNOŚLĄSKIE;10
226032;PIELGRZYMKA;ZŁOTORYJSKI;DOLNOŚLĄSKIE;0
226044;ŚWIERZAWA;ZŁOTORYJSKI;DOLNOŚLĄSKIE;0
226045;ŚWIERZAWA;ZŁOTORYJSKI;DOLNOŚLĄSKIE;0
261011;JELENIA GÓRA;JELENIA GÓRA;DOLNOŚLĄSKIE;140
262011;LEGNICA;LEGNICA;DOLNOŚLĄSKIE;120
264011;WROCŁAW;WROCŁAW;DOLNOŚLĄSKIE;4710
265011;WAŁBRZYCH;WAŁBRZYCH;DOLNOŚLĄSKIE;120
401011;ALEKSANDRÓW KUJAWSKI;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;10
401021;CIECHOCINEK;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;10
401031;NIESZAWA;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;0
401042;ALEKSANDRÓW KUJAWSKI;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;10
401072;RACIĄŻEK;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;0
401082;WAGANIEC;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;0
401092;ZAKRZEWO;ALEKSANDROWSKI;KUJAWSKO-POMORSKIE;0
402011;BRODNICA;BRODNICKI;KUJAWSKO-POMORSKIE;20
402022;BOBROWO;BRODNICKI;KUJAWSKO-POMORSKIE;10
402032;BRODNICA;BRODNICKI;KUJAWSKO-POMORSKIE;0
402042;BRZOZIE;BRODNICKI;KUJAWSKO-POMORSKIE;0
402055;GÓRZNO;BRODNICKI;KUJAWSKO-POMORSKIE;0
402062;BARTNICZKA;BRODNICKI;KUJAWSKO-POMORSKIE;0
402082;OSIEK;BRODNICKI;KUJAWSKO-POMORSKIE;0
402102;ZBICZNO;BRODNICKI;KUJAWSKO-POMORSKIE;0
403012;BIAŁE BŁOTA;BYDGOSKI;KUJAWSKO-POMORSKIE;20
403022;DĄBROWA CHEŁMIŃSKA;BYDGOSKI;KUJAWSKO-POMORSKIE;0
403032;DOBRCZ;BYDGOSKI;KUJAWSKO-POMORSKIE;20
403044;KORONOWO;BYDGOSKI;KUJAWSKO-POMORSKIE;10
403045;KORONOWO;BYDGOSKI;KUJAWSKO-POMORSKIE;10
403052;NOWA WIEŚ WIELKA;BYDGOSKI;KUJAWSKO-POMORSKIE;10
403062;OSIELSKO;BYDGOSKI;KUJAWSKO-POMORSKIE;10
403072;SICIENKO;BYDGOSKI;KUJAWSKO-POMORSKIE;10
403084;SOLEC KUJAWSKI;BYDGOSKI;KUJAWSKO-POMORSKIE;10
404011;CHEŁMNO;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;20
404022;CHEŁMNO;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;0
404032;KIJEWO KRÓLEWSKIE;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;0
404042;LISEWO;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;0
404062;STOLNO;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;0
404072;UNISŁAW;CHEŁMIŃSKI;KUJAWSKO-POMORSKIE;10
405011;GOLUB-DOBRZYŃ;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
405022;CIECHOCIN;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
405032;GOLUB-DOBRZYŃ;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
405044;KOWALEWO POMORSKIE;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
405045;KOWALEWO POMORSKIE;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;10
405052;RADOMIN;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
405062;ZBÓJNO;GOLUBSKO-DOBRZYŃSKI;KUJAWSKO-POMORSKIE;0
406012;GRUDZIĄDZ;GRUDZIĄDZKI;KUJAWSKO-POMORSKIE;10
406022;GRUTA;GRUDZIĄDZKI;KUJAWSKO-POMORSKIE;0
406052;ROGÓŹNO;GRUDZIĄDZKI;KUJAWSKO-POMORSKIE;0
406062;ŚWIECIE NAD OSĄ;GRUDZIĄDZKI;KUJAWSKO-POMORSKIE;0
407011;INOWROCŁAW;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;70
407022;DĄBROWA BISKUPIA;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407035;GNIEWKOWO;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407042;INOWROCŁAW;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;10
407054;JANIKOWO;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407064;KRUSZWICA;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407065;KRUSZWICA;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407075;PAKOŚĆ;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407082;ROJEWO;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
407092;ZŁOTNIKI KUJAWSKIE;INOWROCŁAWSKI;KUJAWSKO-POMORSKIE;0
408011;LIPNO;LIPNOWSKI;KUJAWSKO-POMORSKIE;0
408062;LIPNO;LIPNOWSKI;KUJAWSKO-POMORSKIE;0
408074;SKĘPE;LIPNOWSKI;KUJAWSKO-POMORSKIE;10
408075;SKĘPE;LIPNOWSKI;KUJAWSKO-POMORSKIE;0
408092;WIELGIE;LIPNOWSKI;KUJAWSKO-POMORSKIE;0
409012;DĄBROWA;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
409022;JEZIORA WIELKIE;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
409034;MOGILNO;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
409035;MOGILNO;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
409044;STRZELNO;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
409045;STRZELNO;MOGILEŃSKI;KUJAWSKO-POMORSKIE;0
410015;KCYNIA;NAKIELSKI;KUJAWSKO-POMORSKIE;0
410024;MROCZA;NAKIELSKI;KUJAWSKO-POMORSKIE;0
410025;MROCZA;NAKIELSKI;KUJAWSKO-POMORSKIE;0
410034;NAKŁO NAD NOTECIĄ;NAKIELSKI;KUJAWSKO-POMORSKIE;10
410035;NAKŁO NAD NOTECIĄ;NAKIELSKI;KUJAWSKO-POMORSKIE;0
410042;SADKI;NAKIELSKI;KUJAWSKO-POMORSKIE;0
410054;SZUBIN;NAKIELSKI;KUJAWSKO-POMORSKIE;10
410055;SZUBIN;NAKIELSKI;KUJAWSKO-POMORSKIE;10
411011;RADZIEJÓW;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411022;BYTOŃ;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411032;DOBRE;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411042;OSIĘCINY;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411054;PIOTRKÓW KUJAWSKI;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411055;PIOTRKÓW KUJAWSKI;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411062;RADZIEJÓW;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
411072;TOPÓLKA;RADZIEJOWSKI;KUJAWSKO-POMORSKIE;0
412011;RYPIN;RYPIŃSKI;KUJAWSKO-POMORSKIE;20
412022;BRZUZE;RYPIŃSKI;KUJAWSKO-POMORSKIE;0
412042;RYPIN;RYPIŃSKI;KUJAWSKO-POMORSKIE;0
412052;SKRWILNO;RYPIŃSKI;KUJAWSKO-POMORSKIE;0
412062;WĄPIELSK;RYPIŃSKI;KUJAWSKO-POMORSKIE;0
413014;KAMIEŃ KRAJEŃSKI;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;0
413024;SĘPÓLNO KRAJEŃSKIE;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;0
413025;SĘPÓLNO KRAJEŃSKIE;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;0
413032;SOŚNO;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;0
413044;WIĘCBORK;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;0
413045;WIĘCBORK;SĘPOLEŃSKI;KUJAWSKO-POMORSKIE;10
414042;JEŻEWO;ŚWIECKI;KUJAWSKO-POMORSKIE;10
414052;LNIANO;ŚWIECKI;KUJAWSKO-POMORSKIE;0
414065;NOWE;ŚWIECKI;KUJAWSKO-POMORSKIE;0
414072;OSIE;ŚWIECKI;KUJAWSKO-POMORSKIE;10
414085;PRUSZCZ;ŚWIECKI;KUJAWSKO-POMORSKIE;0
414094;ŚWIECIE;ŚWIECKI;KUJAWSKO-POMORSKIE;10
414095;ŚWIECIE;ŚWIECKI;KUJAWSKO-POMORSKIE;10
414102;ŚWIEKATOWO;ŚWIECKI;KUJAWSKO-POMORSKIE;0
414112;WARLUBIE;ŚWIECKI;KUJAWSKO-POMORSKIE;0
415011;CHEŁMŻA;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415022;CHEŁMŻA;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415032;CZERNIKOWO;TORUŃSKI;KUJAWSKO-POMORSKIE;20
415042;LUBICZ;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415052;ŁUBIANKA;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415062;ŁYSOMICE;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415072;OBROWO;TORUŃSKI;KUJAWSKO-POMORSKIE;10
415082;WIELKA NIESZAWKA;TORUŃSKI;KUJAWSKO-POMORSKIE;0
415092;ZŁAWIEŚ WIELKA;TORUŃSKI;KUJAWSKO-POMORSKIE;10
416012;CEKCYN;TUCHOLSKI;KUJAWSKO-POMORSKIE;10
416022;GOSTYCYN;TUCHOLSKI;KUJAWSKO-POMORSKIE;0
416032;KĘSOWO;TUCHOLSKI;KUJAWSKO-POMORSKIE;0
416052;ŚLIWICE;TUCHOLSKI;KUJAWSKO-POMORSKIE;0
416064;TUCHOLA;TUCHOLSKI;KUJAWSKO-POMORSKIE;10
416065;TUCHOLA;TUCHOLSKI;KUJAWSKO-POMORSKIE;0
417011;WĄBRZEŹNO;WĄBRZESKI;KUJAWSKO-POMORSKIE;0
417032;KSIĄŻKI;WĄBRZESKI;KUJAWSKO-POMORSKIE;0
417042;PŁUŻNICA;WĄBRZESKI;KUJAWSKO-POMORSKIE;0
417052;RYŃSK;WĄBRZESKI;KUJAWSKO-POMORSKIE;0
418011;KOWAL;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418022;BARUCHOWO;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418032;BONIEWO;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418044;BRZEŚĆ KUJAWSKI;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418045;BRZEŚĆ KUJAWSKI;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418052;CHOCEŃ;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418065;CHODECZ;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418072;FABIANKI;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;10
418084;IZBICA KUJAWSKA;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418102;LUBANIE;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418114;LUBIEŃ KUJAWSKI;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418115;LUBIEŃ KUJAWSKI;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418124;LUBRANIEC;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
418132;WŁOCŁAWEK;WŁOCŁAWSKI;KUJAWSKO-POMORSKIE;0
419014;BARCIN;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
419015;BARCIN;ŻNIŃSKI;KUJAWSKO-POMORSKIE;10
419022;GĄSAWA;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
419034;JANOWIEC WIELKOPOLSKI;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
419035;JANOWIEC WIELKOPOLSKI;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
419052;ROGOWO;ŻNIŃSKI;KUJAWSKO-POMORSKIE;10
419064;ŻNIN;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
419065;ŻNIN;ŻNIŃSKI;KUJAWSKO-POMORSKIE;0
461011;BYDGOSZCZ;BYDGOSZCZ;KUJAWSKO-POMORSKIE;1250
462011;GRUDZIĄDZ;GRUDZIĄDZ;KUJAWSKO-POMORSKIE;100
463011;TORUŃ;TORUŃ;KUJAWSKO-POMORSKIE;530
464011;WŁOCŁAWEK;WŁOCŁAWEK;KUJAWSKO-POMORSKIE;110
601011;MIĘDZYRZEC PODLASKI;BIALSKI;LUBELSKIE;0
601021;TERESPOL;BIALSKI;LUBELSKIE;0
601032;BIAŁA PODLASKA;BIALSKI;LUBELSKIE;10
601042;DRELÓW;BIALSKI;LUBELSKIE;0
601052;JANÓW PODLASKI;BIALSKI;LUBELSKIE;0
601062;KODEŃ;BIALSKI;LUBELSKIE;0
601082;LEŚNA PODLASKA;BIALSKI;LUBELSKIE;0
601092;ŁOMAZY;BIALSKI;LUBELSKIE;0
