TERYT gminy;gmina;powiat;województwo;Liczba osób
3061011;KALISZ;KALISZ;WIELKOPOLSKIE;2390
3062011;KONIN;KONIN;WIELKOPOLSKIE;1920
3063011;LESZNO;LESZNO;WIELKOPOLSKIE;1380
3064011;POZNAŃ;POZNAŃ;WIELKOPOLSKIE;14150
3201011;BIAŁOGARD;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;510
3201022;BIAŁOGARD;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;140
3201034;KARLINO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;130
3201035;KARLINO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;50
3201044;TYCHOWO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;70
3201045;TYCHOWO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;120
3202012;BIERZWNIK;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;80
3202024;CHOSZCZNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;420
3202025;CHOSZCZNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;130
3202034;DRAWNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;80
3202035;DRAWNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;100
3202042;KRZĘCIN;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;70
3202054;PEŁCZYCE;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;60
3202055;PEŁCZYCE;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;90
3202064;RECZ;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;80
3202065;RECZ;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;50
3203014;CZAPLINEK;DRAWSKI;ZACHODNIOPOMORSKIE;200
3203015;CZAPLINEK;DRAWSKI;ZACHODNIOPOMORSKIE;110
3203024;DRAWSKO POMORSKIE;DRAWSKI;ZACHODNIOPOMORSKIE;350
3203025;DRAWSKO POMORSKIE;DRAWSKI;ZACHODNIOPOMORSKIE;140
3203034;KALISZ POMORSKI;DRAWSKI;ZACHODNIOPOMORSKIE;130
3203035;KALISZ POMORSKI;DRAWSKI;ZACHODNIOPOMORSKIE;60
3203052;WIERZCHOWO;DRAWSKI;ZACHODNIOPOMORSKIE;90
3203064;ZŁOCIENIEC;DRAWSKI;ZACHODNIOPOMORSKIE;380
3203065;ZŁOCIENIEC;DRAWSKI;ZACHODNIOPOMORSKIE;90
3204024;GOLENIÓW;GOLENIOWSKI;ZACHODNIOPOMORSKIE;430
3204025;GOLENIÓW;GOLENIOWSKI;ZACHODNIOPOMORSKIE;310
3204034;MASZEWO;GOLENIOWSKI;ZACHODNIOPOMORSKIE;70
3204035;MASZEWO;GOLENIOWSKI;ZACHODNIOPOMORSKIE;80
3204044;NOWOGARD;GOLENIOWSKI;ZACHODNIOPOMORSKIE;380
3204045;NOWOGARD;GOLENIOWSKI;ZACHODNIOPOMORSKIE;130
3204052;OSINA;GOLENIOWSKI;ZACHODNIOPOMORSKIE;50
3204062;PRZYBIERNÓW;GOLENIOWSKI;ZACHODNIOPOMORSKIE;90
3204074;STEPNICA;GOLENIOWSKI;ZACHODNIOPOMORSKIE;50
3204075;STEPNICA;GOLENIOWSKI;ZACHODNIOPOMORSKIE;50
3205012;BROJCE;GRYFICKI;ZACHODNIOPOMORSKIE;70
3205024;GRYFICE;GRYFICKI;ZACHODNIOPOMORSKIE;490
3205025;GRYFICE;GRYFICKI;ZACHODNIOPOMORSKIE;170
3205032;KARNICE;GRYFICKI;ZACHODNIOPOMORSKIE;110
3205044;PŁOTY;GRYFICKI;ZACHODNIOPOMORSKIE;100
3205045;PŁOTY;GRYFICKI;ZACHODNIOPOMORSKIE;90
3205072;REWAL;GRYFICKI;ZACHODNIOPOMORSKIE;170
3205084;TRZEBIATÓW;GRYFICKI;ZACHODNIOPOMORSKIE;260
3205085;TRZEBIATÓW;GRYFICKI;ZACHODNIOPOMORSKIE;160
3206012;BANIE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;110
3206024;CEDYNIA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;40
3206025;CEDYNIA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;60
3206034;CHOJNA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;170
3206035;CHOJNA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;120
3206044;GRYFINO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;390
3206045;GRYFINO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;180
3206054;MIESZKOWICE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;90
3206055;MIESZKOWICE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;60
3206064;MORYŃ;GRYFIŃSKI;ZACHODNIOPOMORSKIE;40
3206065;MORYŃ;GRYFIŃSKI;ZACHODNIOPOMORSKIE;60
3206072;STARE CZARNOWO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;60
3206084;TRZCIŃSKO-ZDRÓJ;GRYFIŃSKI;ZACHODNIOPOMORSKIE;50
3206085;TRZCIŃSKO-ZDRÓJ;GRYFIŃSKI;ZACHODNIOPOMORSKIE;70
3206092;WIDUCHOWA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;130
3207014;DZIWNÓW;KAMIEŃSKI;ZACHODNIOPOMORSKIE;120
3207015;DZIWNÓW;KAMIEŃSKI;ZACHODNIOPOMORSKIE;50
3207024;GOLCZEWO;KAMIEŃSKI;ZACHODNIOPOMORSKIE;100
3207025;GOLCZEWO;KAMIEŃSKI;ZACHODNIOPOMORSKIE;80
3207034;KAMIEŃ POMORSKI;KAMIEŃSKI;ZACHODNIOPOMORSKIE;250
3207035;KAMIEŃ POMORSKI;KAMIEŃSKI;ZACHODNIOPOMORSKIE;110
3207044;MIĘDZYZDROJE;KAMIEŃSKI;ZACHODNIOPOMORSKIE;180
3207045;MIĘDZYZDROJE;KAMIEŃSKI;ZACHODNIOPOMORSKIE;30
3207052;ŚWIERZNO;KAMIEŃSKI;ZACHODNIOPOMORSKIE;100
3207064;WOLIN;KAMIEŃSKI;ZACHODNIOPOMORSKIE;120
3207065;WOLIN;KAMIEŃSKI;ZACHODNIOPOMORSKIE;220
3208011;KOŁOBRZEG;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;1600
3208022;DYGOWO;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;130
3208034;GOŚCINO;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;80
3208035;GOŚCINO;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;60
3208042;KOŁOBRZEG;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;390
3208052;RYMAŃ;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;90
3208062;SIEMYŚL;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;80
3208072;USTRONIE MORSKIE;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;150
3209012;BĘDZINO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;170
3209022;BIESIEKIERZ;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;180
3209034;BOBOLICE;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;90
3209035;BOBOLICE;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;90
3209042;MANOWO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;130
3209054;MIELNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;120
3209055;MIELNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;60
3209064;POLANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;80
3209065;POLANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;110
3209074;SIANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;170
3209075;SIANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;170
3209082;ŚWIESZYNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;190
3210014;BARLINEK;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;310
3210015;BARLINEK;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;110
3210022;BOLESZKOWICE;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;70
3210034;DĘBNO;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;320
3210035;DĘBNO;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;110
3210044;MYŚLIBÓRZ;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;290
3210045;MYŚLIBÓRZ;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;170
3210052;NOWOGRÓDEK POMORSKI;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;60
3211012;DOBRA (SZCZECIŃSKA);POLICKI;ZACHODNIOPOMORSKIE;580
3211022;KOŁBASKOWO;POLICKI;ZACHODNIOPOMORSKIE;290
3211034;NOWE WARPNO;POLICKI;ZACHODNIOPOMORSKIE;40
3211035;NOWE WARPNO;POLICKI;ZACHODNIOPOMORSKIE;20
3211044;POLICE;POLICKI;ZACHODNIOPOMORSKIE;560
3211045;POLICE;POLICKI;ZACHODNIOPOMORSKIE;170
3212012;BIELICE;PYRZYCKI;ZACHODNIOPOMORSKIE;60
3212022;KOZIELICE;PYRZYCKI;ZACHODNIOPOMORSKIE;40
3212034;LIPIANY;PYRZYCKI;ZACHODNIOPOMORSKIE;100
3212035;LIPIANY;PYRZYCKI;ZACHODNIOPOMORSKIE;30
3212042;PRZELEWICE;PYRZYCKI;ZACHODNIOPOMORSKIE;100
3212054;PYRZYCE;PYRZYCKI;ZACHODNIOPOMORSKIE;240
3212055;PYRZYCE;PYRZYCKI;ZACHODNIOPOMORSKIE;100
3212062;WARNICE;PYRZYCKI;ZACHODNIOPOMORSKIE;60
3213011;DARŁOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;460
3213021;SŁAWNO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;310
3213032;DARŁOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;180
3213042;MALECHOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;150
3213052;POSTOMINO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;140
3213062;SŁAWNO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;150
3214011;STARGARD;STARGARDZKI;ZACHODNIOPOMORSKIE;1260
3214024;CHOCIWEL;STARGARDZKI;ZACHODNIOPOMORSKIE;80
3214025;CHOCIWEL;STARGARDZKI;ZACHODNIOPOMORSKIE;40
3214034;DOBRZANY;STARGARDZKI;ZACHODNIOPOMORSKIE;70
3214035;DOBRZANY;STARGARDZKI;ZACHODNIOPOMORSKIE;50
3214042;DOLICE;STARGARDZKI;ZACHODNIOPOMORSKIE;160
3214054;IŃSKO;STARGARDZKI;ZACHODNIOPOMORSKIE;60
3214055;IŃSKO;STARGARDZKI;ZACHODNIOPOMORSKIE;30
3214062;KOBYLANKA;STARGARDZKI;ZACHODNIOPOMORSKIE;130
3214082;MARIANOWO;STARGARDZKI;ZACHODNIOPOMORSKIE;50
3214092;STARA DĄBROWA;STARGARDZKI;ZACHODNIOPOMORSKIE;60
3214102;STARGARD;STARGARDZKI;ZACHODNIOPOMORSKIE;230
3214114;SUCHAŃ;STARGARDZKI;ZACHODNIOPOMORSKIE;30
3214115;SUCHAŃ;STARGARDZKI;ZACHODNIOPOMORSKIE;40
3215011;SZCZECINEK;SZCZECINECKI;ZACHODNIOPOMORSKIE;1240
3215024;BARWICE;SZCZECINECKI;ZACHODNIOPOMORSKIE;110
3215025;BARWICE;SZCZECINECKI;ZACHODNIOPOMORSKIE;100
3215034;BIAŁY BÓR;SZCZECINECKI;ZACHODNIOPOMORSKIE;70
3215035;BIAŁY BÓR;SZCZECINECKI;ZACHODNIOPOMORSKIE;60
3215044;BORNE SULINOWO;SZCZECINECKI;ZACHODNIOPOMORSKIE;170
3215045;BORNE SULINOWO;SZCZECINECKI;ZACHODNIOPOMORSKIE;140
3215052;GRZMIĄCA;SZCZECINECKI;ZACHODNIOPOMORSKIE;130
3215062;SZCZECINEK;SZCZECINECKI;ZACHODNIOPOMORSKIE;220
3216011;ŚWIDWIN;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;450
3216022;BRZEŻNO;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;60
3216034;POŁCZYN-ZDRÓJ;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;290
3216035;POŁCZYN-ZDRÓJ;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;190
3216042;RĄBINO;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;90
3216052;SŁAWOBORZE;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;90
3216062;ŚWIDWIN;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;130
3217011;WAŁCZ;WAŁECKI;ZACHODNIOPOMORSKIE;730
3217024;CZŁOPA;WAŁECKI;ZACHODNIOPOMORSKIE;60
3217025;CZŁOPA;WAŁECKI;ZACHODNIOPOMORSKIE;60
3217034;MIROSŁAWIEC;WAŁECKI;ZACHODNIOPOMORSKIE;100
3217035;MIROSŁAWIEC;WAŁECKI;ZACHODNIOPOMORSKIE;40
3217044;TUCZNO;WAŁECKI;ZACHODNIOPOMORSKIE;50
3217045;TUCZNO;WAŁECKI;ZACHODNIOPOMORSKIE;50
3217052;WAŁCZ;WAŁECKI;ZACHODNIOPOMORSKIE;260
3218014;DOBRA;ŁOBESKI;ZACHODNIOPOMORSKIE;70
3218015;DOBRA;ŁOBESKI;ZACHODNIOPOMORSKIE;50
3218024;ŁOBEZ;ŁOBESKI;ZACHODNIOPOMORSKIE;260
3218025;ŁOBEZ;ŁOBESKI;ZACHODNIOPOMORSKIE;80
3218032;RADOWO MAŁE;ŁOBESKI;ZACHODNIOPOMORSKIE;70
3218044;RESKO;ŁOBESKI;ZACHODNIOPOMORSKIE;110
3218045;RESKO;ŁOBESKI;ZACHODNIOPOMORSKIE;70
3218054;WĘGORZYNO;ŁOBESKI;ZACHODNIOPOMORSKIE;110
3218055;WĘGORZYNO;ŁOBESKI;ZACHODNIOPOMORSKIE;70
3261011;KOSZALIN;KOSZALIN;ZACHODNIOPOMORSKIE;2860
3262011;SZCZECIN;SZCZECIN;ZACHODNIOPOMORSKIE;7180
3263011;ŚWINOUJŚCIE;ŚWINOUJŚCIE;ZACHODNIOPOMORSKIE;1420
