TERYT gminy,gmina,powiat,województwo,Liczba osób
413024,SĘPÓLNO KRAJEŃSKIE,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,60
413025,SĘPÓLNO KRAJEŃSKIE,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,20
413032,SOŚNO,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,10
413044,WIĘCBORK,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,30
413045,WIĘCBORK,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,30
414012,BUKOWIEC,ŚWIECKI,KUJAWSKO-POMORSKIE,40
414022,DRAGACZ,ŚWIECKI,KUJAWSKO-POMORSKIE,70
414032,DRZYCIM,ŚWIECKI,KUJAWSKO-POMORSKIE,20
414042,JEŻEWO,ŚWIECKI,KUJAWSKO-POMORSKIE,70
414052,LNIANO,ŚWIECKI,KUJAWSKO-POMORSKIE,40
414064,NOWE,ŚWIECKI,KUJAWSKO-POMORSKIE,50
414065,NOWE,ŚWIECKI,KUJAWSKO-POMORSKIE,40
414072,OSIE,ŚWIECKI,KUJAWSKO-POMORSKIE,100
414084,PRUSZCZ,ŚWIECKI,KUJAWSKO-POMORSKIE,30
414085,PRUSZCZ,ŚWIECKI,KUJAWSKO-POMORSKIE,40
414094,ŚWIECIE,ŚWIECKI,KUJAWSKO-POMORSKIE,220
414095,ŚWIECIE,ŚWIECKI,KUJAWSKO-POMORSKIE,50
414102,ŚWIEKATOWO,ŚWIECKI,KUJAWSKO-POMORSKIE,50
414112,WARLUBIE,ŚWIECKI,KUJAWSKO-POMORSKIE,40
415011,CHEŁMŻA,TORUŃSKI,KUJAWSKO-POMORSKIE,80
415022,CHEŁMŻA,TORUŃSKI,KUJAWSKO-POMORSKIE,50
415032,CZERNIKOWO,TORUŃSKI,KUJAWSKO-POMORSKIE,90
415042,LUBICZ,TORUŃSKI,KUJAWSKO-POMORSKIE,260
415052,ŁUBIANKA,TORUŃSKI,KUJAWSKO-POMORSKIE,90
415062,ŁYSOMICE,TORUŃSKI,KUJAWSKO-POMORSKIE,90
415072,OBROWO,TORUŃSKI,KUJAWSKO-POMORSKIE,300
415082,WIELKA NIESZAWKA,TORUŃSKI,KUJAWSKO-POMORSKIE,60
415092,ZŁAWIEŚ WIELKA,TORUŃSKI,KUJAWSKO-POMORSKIE,250
416012,CEKCYN,TUCHOLSKI,KUJAWSKO-POMORSKIE,120
416022,GOSTYCYN,TUCHOLSKI,KUJAWSKO-POMORSKIE,40
416032,KĘSOWO,TUCHOLSKI,KUJAWSKO-POMORSKIE,20
416042,LUBIEWO,TUCHOLSKI,KUJAWSKO-POMORSKIE,80
416052,ŚLIWICE,TUCHOLSKI,KUJAWSKO-POMORSKIE,130
416064,TUCHOLA,TUCHOLSKI,KUJAWSKO-POMORSKIE,140
416065,TUCHOLA,TUCHOLSKI,KUJAWSKO-POMORSKIE,50
417011,WĄBRZEŹNO,WĄBRZESKI,KUJAWSKO-POMORSKIE,70
417022,DĘBOWA ŁĄKA,WĄBRZESKI,KUJAWSKO-POMORSKIE,10
417032,KSIĄŻKI,WĄBRZESKI,KUJAWSKO-POMORSKIE,10
417042,PŁUŻNICA,WĄBRZESKI,KUJAWSKO-POMORSKIE,40
417052,RYŃSK,WĄBRZESKI,KUJAWSKO-POMORSKIE,50
418011,KOWAL,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,50
418022,BARUCHOWO,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,50
418032,BONIEWO,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418044,BRZEŚĆ KUJAWSKI,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418045,BRZEŚĆ KUJAWSKI,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,110
418052,CHOCEŃ,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,50
418064,CHODECZ,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,20
418065,CHODECZ,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,50
418072,FABIANKI,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,70
418084,IZBICA KUJAWSKA,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,10
418085,IZBICA KUJAWSKA,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418092,KOWAL,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418102,LUBANIE,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418114,LUBIEŃ KUJAWSKI,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,20
418115,LUBIEŃ KUJAWSKI,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,30
418124,LUBRANIEC,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,20
418125,LUBRANIEC,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,20
418132,WŁOCŁAWEK,WŁOCŁAWSKI,KUJAWSKO-POMORSKIE,50
419014,BARCIN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,60
419015,BARCIN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,40
419022,GĄSAWA,ŻNIŃSKI,KUJAWSKO-POMORSKIE,90
419034,JANOWIEC WIELKOPOLSKI,ŻNIŃSKI,KUJAWSKO-POMORSKIE,40
419035,JANOWIEC WIELKOPOLSKI,ŻNIŃSKI,KUJAWSKO-POMORSKIE,20
419044,ŁABISZYN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,40
419045,ŁABISZYN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,90
419052,ROGOWO,ŻNIŃSKI,KUJAWSKO-POMORSKIE,60
419064,ŻNIN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,160
419065,ŻNIN,ŻNIŃSKI,KUJAWSKO-POMORSKIE,30
461011,BYDGOSZCZ,BYDGOSZCZ,KUJAWSKO-POMORSKIE,7910
462011,GRUDZIĄDZ,GRUDZIĄDZ,KUJAWSKO-POMORSKIE,770
463011,TORUŃ,TORUŃ,KUJAWSKO-POMORSKIE,7400
464011,WŁOCŁAWEK,WŁOCŁAWEK,KUJAWSKO-POMORSKIE,790
601011,MIĘDZYRZEC PODLASKI,BIALSKI,LUBELSKIE,150
601021,TERESPOL,BIALSKI,LUBELSKIE,90
601032,BIAŁA PODLASKA,BIALSKI,LUBELSKIE,100
601042,DRELÓW,BIALSKI,LUBELSKIE,30
601052,JANÓW PODLASKI,BIALSKI,LUBELSKIE,200
601062,KODEŃ,BIALSKI,LUBELSKIE,110
601072,KONSTANTYNÓW,BIALSKI,LUBELSKIE,20
601082,LEŚNA PODLASKA,BIALSKI,LUBELSKIE,20
601092,ŁOMAZY,BIALSKI,LUBELSKIE,40
601102,MIĘDZYRZEC PODLASKI,BIALSKI,LUBELSKIE,70
601112,PISZCZAC,BIALSKI,LUBELSKIE,20
601122,ROKITNO,BIALSKI,LUBELSKIE,20
601132,ROSSOSZ,BIALSKI,LUBELSKIE,30
601142,SŁAWATYCZE,BIALSKI,LUBELSKIE,20
601152,SOSNÓWKA,BIALSKI,LUBELSKIE,10
601162,TERESPOL,BIALSKI,LUBELSKIE,50
601172,TUCZNA,BIALSKI,LUBELSKIE,10
601182,WISZNICE,BIALSKI,LUBELSKIE,70
601192,ZALESIE,BIALSKI,LUBELSKIE,20
602011,BIŁGORAJ,BIŁGORAJSKI,LUBELSKIE,220
602022,ALEKSANDRÓW,BIŁGORAJSKI,LUBELSKIE,20
602032,BIŁGORAJ,BIŁGORAJSKI,LUBELSKIE,100
602042,BISZCZA,BIŁGORAJSKI,LUBELSKIE,10
602054,FRAMPOL,BIŁGORAJSKI,LUBELSKIE,20
602055,FRAMPOL,BIŁGORAJSKI,LUBELSKIE,20
602064,GORAJ,BIŁGORAJSKI,LUBELSKIE,0
602065,GORAJ,BIŁGORAJSKI,LUBELSKIE,10
602074,JÓZEFÓW,BIŁGORAJSKI,LUBELSKIE,30
602075,JÓZEFÓW,BIŁGORAJSKI,LUBELSKIE,30
602082,KSIĘŻPOL,BIŁGORAJSKI,LUBELSKIE,30
602092,ŁUKOWA,BIŁGORAJSKI,LUBELSKIE,30
602102,OBSZA,BIŁGORAJSKI,LUBELSKIE,30
602112,POTOK GÓRNY,BIŁGORAJSKI,LUBELSKIE,20
602124,TARNOGRÓD,BIŁGORAJSKI,LUBELSKIE,30
602125,TARNOGRÓD,BIŁGORAJSKI,LUBELSKIE,10
602132,TERESZPOL,BIŁGORAJSKI,LUBELSKIE,30
602142,TUROBIN,BIŁGORAJSKI,LUBELSKIE,40
603011,REJOWIEC FABRYCZNY,CHEŁMSKI,LUBELSKIE,30
603022,BIAŁOPOLE,CHEŁMSKI,LUBELSKIE,20
603032,CHEŁM,CHEŁMSKI,LUBELSKIE,110
603042,DOROHUSK,CHEŁMSKI,LUBELSKIE,40
603052,DUBIENKA,CHEŁMSKI,LUBELSKIE,30
603062,KAMIEŃ,CHEŁMSKI,LUBELSKIE,20
603072,LEŚNIOWICE,CHEŁMSKI,LUBELSKIE,20
603082,REJOWIEC FABRYCZNY,CHEŁMSKI,LUBELSKIE,20
603092,RUDA-HUTA,CHEŁMSKI,LUBELSKIE,10
603102,SAWIN,CHEŁMSKI,LUBELSKIE,60
603114,SIEDLISZCZE,CHEŁMSKI,LUBELSKIE,10
603115,SIEDLISZCZE,CHEŁMSKI,LUBELSKIE,20
603122,WIERZBICA,CHEŁMSKI,LUBELSKIE,30
603132,WOJSŁAWICE,CHEŁMSKI,LUBELSKIE,20
603142,ŻMUDŹ,CHEŁMSKI,LUBELSKIE,20
603154,REJOWIEC,CHEŁMSKI,LUBELSKIE,10
603155,REJOWIEC,CHEŁMSKI,LUBELSKIE,20
604011,HRUBIESZÓW,HRUBIESZOWSKI,LUBELSKIE,120
604022,DOŁHOBYCZÓW,HRUBIESZOWSKI,LUBELSKIE,10
604032,HORODŁO,HRUBIESZOWSKI,LUBELSKIE,30
604042,HRUBIESZÓW,HRUBIESZOWSKI,LUBELSKIE,30
604052,MIRCZE,HRUBIESZOWSKI,LUBELSKIE,40
604062,TRZESZCZANY,HRUBIESZOWSKI,LUBELSKIE,10
604072,UCHANIE,HRUBIESZOWSKI,LUBELSKIE,20
604082,WERBKOWICE,HRUBIESZOWSKI,LUBELSKIE,30
605012,BATORZ,JANOWSKI,LUBELSKIE,10
605022,CHRZANÓW,JANOWSKI,LUBELSKIE,10
605032,DZWOLA,JANOWSKI,LUBELSKIE,20
605042,GODZISZÓW,JANOWSKI,LUBELSKIE,20
605054,JANÓW LUBELSKI,JANOWSKI,LUBELSKIE,90
605055,JANÓW LUBELSKI,JANOWSKI,LUBELSKIE,20
605064,MODLIBORZYCE,JANOWSKI,LUBELSKIE,10
605065,MODLIBORZYCE,JANOWSKI,LUBELSKIE,20
605072,POTOK WIELKI,JANOWSKI,LUBELSKIE,20
606011,KRASNYSTAW,KRASNOSTAWSKI,LUBELSKIE,110
606022,FAJSŁAWICE,KRASNOSTAWSKI,LUBELSKIE,50
606032,GORZKÓW,KRASNOSTAWSKI,LUBELSKIE,20
606044,IZBICA,KRASNOSTAWSKI,LUBELSKIE,20
606045,IZBICA,KRASNOSTAWSKI,LUBELSKIE,40
606052,KRASNYSTAW,KRASNOSTAWSKI,LUBELSKIE,30
606062,KRAŚNICZYN,KRASNOSTAWSKI,LUBELSKIE,30
606072,ŁOPIENNIK GÓRNY,KRASNOSTAWSKI,LUBELSKIE,30
606092,RUDNIK,KRASNOSTAWSKI,LUBELSKIE,20
606102,SIENNICA RÓŻANA,KRASNOSTAWSKI,LUBELSKIE,30
606112,ŻÓŁKIEWKA,KRASNOSTAWSKI,LUBELSKIE,30
607011,KRAŚNIK,KRAŚNICKI,LUBELSKIE,200
607024,ANNOPOL,KRAŚNICKI,LUBELSKIE,30
607025,ANNOPOL,KRAŚNICKI,LUBELSKIE,50
607032,DZIERZKOWICE,KRAŚNICKI,LUBELSKIE,30
607042,GOŚCIERADÓW,KRAŚNICKI,LUBELSKIE,50
607052,KRAŚNIK,KRAŚNICKI,LUBELSKIE,30
607062,SZASTARKA,KRAŚNICKI,LUBELSKIE,30
607072,TRZYDNIK DUŻY,KRAŚNICKI,LUBELSKIE,10
607084,URZĘDÓW,KRAŚNICKI,LUBELSKIE,20
607085,URZĘDÓW,KRAŚNICKI,LUBELSKIE,20
607092,WILKOŁAZ,KRAŚNICKI,LUBELSKIE,40
607102,ZAKRZÓWEK,KRAŚNICKI,LUBELSKIE,40
608011,LUBARTÓW,LUBARTOWSKI,LUBELSKIE,170
608022,ABRAMÓW,LUBARTOWSKI,LUBELSKIE,30
608032,FIRLEJ,LUBARTOWSKI,LUBELSKIE,50
608042,JEZIORZANY,LUBARTOWSKI,LUBELSKIE,40
608054,KAMIONKA,LUBARTOWSKI,LUBELSKIE,20
608055,KAMIONKA,LUBARTOWSKI,LUBELSKIE,50
608064,KOCK,LUBARTOWSKI,LUBELSKIE,20
608065,KOCK,LUBARTOWSKI,LUBELSKIE,10
608072,LUBARTÓW,LUBARTOWSKI,LUBELSKIE,70
608082,MICHÓW,LUBARTOWSKI,LUBELSKIE,60
608092,NIEDŹWIADA,LUBARTOWSKI,LUBELSKIE,50
608104,OSTRÓW LUBELSKI,LUBARTOWSKI,LUBELSKIE,20
608105,OSTRÓW LUBELSKI,LUBARTOWSKI,LUBELSKIE,20
608112,OSTRÓWEK,LUBARTOWSKI,LUBELSKIE,40
608122,SERNIKI,LUBARTOWSKI,LUBELSKIE,30
608132,UŚCIMÓW,LUBARTOWSKI,LUBELSKIE,70
609014,BEŁŻYCE,LUBELSKI,LUBELSKIE,40
609015,BEŁŻYCE,LUBELSKI,LUBELSKIE,30
609022,BORZECHÓW,LUBELSKI,LUBELSKIE,10
609034,BYCHAWA,LUBELSKI,LUBELSKIE,40
609035,BYCHAWA,LUBELSKI,LUBELSKIE,50
609042,GARBÓW,LUBELSKI,LUBELSKIE,90
609052,GŁUSK,LUBELSKI,LUBELSKIE,280
609062,JABŁONNA,LUBELSKI,LUBELSKIE,120
609072,JASTKÓW,LUBELSKI,LUBELSKIE,260
609082,KONOPNICA,LUBELSKI,LUBELSKIE,250
609092,KRZCZONÓW,LUBELSKI,LUBELSKIE,40
609102,NIEDRZWICA DUŻA,LUBELSKI,LUBELSKIE,120
609112,NIEMCE,LUBELSKI,LUBELSKIE,370
609122,STRZYŻEWICE,LUBELSKI,LUBELSKIE,150
609132,WOJCIECHÓW,LUBELSKI,LUBELSKIE,50
609142,WÓLKA,LUBELSKI,LUBELSKIE,310
609152,WYSOKIE,LUBELSKI,LUBELSKIE,50
609162,ZAKRZEW,LUBELSKI,LUBELSKIE,20
610012,CYCÓW,ŁĘCZYŃSKI,LUBELSKIE,50
610022,LUDWIN,ŁĘCZYŃSKI,LUBELSKIE,50
610034,ŁĘCZNA,ŁĘCZYŃSKI,LUBELSKIE,130
610035,ŁĘCZNA,ŁĘCZYŃSKI,LUBELSKIE,30
610042,MILEJÓW,ŁĘCZYŃSKI,LUBELSKIE,20
610052,PUCHACZÓW,ŁĘCZYŃSKI,LUBELSKIE,60
610062,SPICZYN,ŁĘCZYŃSKI,LUBELSKIE,80
611011,ŁUKÓW,ŁUKOWSKI,LUBELSKIE,200
611021,STOCZEK ŁUKOWSKI,ŁUKOWSKI,LUBELSKIE,40
611032,ADAMÓW,ŁUKOWSKI,LUBELSKIE,30
611042,KRZYWDA,ŁUKOWSKI,LUBELSKIE,40
611052,ŁUKÓW,ŁUKOWSKI,LUBELSKIE,120
611062,SEROKOMLA,ŁUKOWSKI,LUBELSKIE,10
611072,STANIN,ŁUKOWSKI,LUBELSKIE,60
611082,STOCZEK ŁUKOWSKI,ŁUKOWSKI,LUBELSKIE,80
611092,TRZEBIESZÓW,ŁUKOWSKI,LUBELSKIE,30
611102,WOJCIESZKÓW,ŁUKOWSKI,LUBELSKIE,20
611112,WOLA MYSŁOWSKA,ŁUKOWSKI,LUBELSKIE,30
612012,CHODEL,OPOLSKI,LUBELSKIE,50
612024,JÓZEFÓW NAD WISŁĄ,OPOLSKI,LUBELSKIE,10
612025,JÓZEFÓW NAD WISŁĄ,OPOLSKI,LUBELSKIE,30
612032,KARCZMISKA,OPOLSKI,LUBELSKIE,30
612042,ŁAZISKA,OPOLSKI,LUBELSKIE,20
612054,OPOLE LUBELSKIE,OPOLSKI,LUBELSKIE,50
612055,OPOLE LUBELSKIE,OPOLSKI,LUBELSKIE,40
612064,PONIATOWA,OPOLSKI,LUBELSKIE,50
612065,PONIATOWA,OPOLSKI,LUBELSKIE,30
612072,WILKÓW,OPOLSKI,LUBELSKIE,30
613012,DĘBOWA KŁODA,PARCZEWSKI,LUBELSKIE,20
613022,JABŁOŃ,PARCZEWSKI,LUBELSKIE,20
613032,MILANÓW,PARCZEWSKI,LUBELSKIE,20
613044,PARCZEW,PARCZEWSKI,LUBELSKIE,90
613045,PARCZEW,PARCZEWSKI,LUBELSKIE,20
613052,PODEDWÓRZE,PARCZEWSKI,LUBELSKIE,20
613062,SIEMIEŃ,PARCZEWSKI,LUBELSKIE,30
613072,SOSNOWICA,PARCZEWSKI,LUBELSKIE,0
614011,PUŁAWY,PUŁAWSKI,LUBELSKIE,520
614022,BARANÓW,PUŁAWSKI,LUBELSKIE,20
614032,JANOWIEC,PUŁAWSKI,LUBELSKIE,40
614044,KAZIMIERZ DOLNY,PUŁAWSKI,LUBELSKIE,280
614045,KAZIMIERZ DOLNY,PUŁAWSKI,LUBELSKIE,30
614052,KOŃSKOWOLA,PUŁAWSKI,LUBELSKIE,60
614062,KURÓW,PUŁAWSKI,LUBELSKIE,60
614072,MARKUSZÓW,PUŁAWSKI,LUBELSKIE,30
614084,NAŁĘCZÓW,PUŁAWSKI,LUBELSKIE,120
614085,NAŁĘCZÓW,PUŁAWSKI,LUBELSKIE,60
614092,PUŁAWY,PUŁAWSKI,LUBELSKIE,130
614102,WĄWOLNICA,PUŁAWSKI,LUBELSKIE,130
614112,ŻYRZYN,PUŁAWSKI,LUBELSKIE,30
615011,RADZYŃ PODLASKI,RADZYŃSKI,LUBELSKIE,100
615022,BORKI,RADZYŃSKI,LUBELSKIE,20
615032,CZEMIERNIKI,RADZYŃSKI,LUBELSKIE,60
615042,KĄKOLEWNICA,RADZYŃSKI,LUBELSKIE,50
615052,KOMARÓWKA PODLASKA,RADZYŃSKI,LUBELSKIE,40
615062,RADZYŃ PODLASKI,RADZYŃSKI,LUBELSKIE,40
615072,ULAN-MAJORAT,RADZYŃSKI,LUBELSKIE,30
615082,WOHYŃ,RADZYŃSKI,LUBELSKIE,30
616011,DĘBLIN,RYCKI,LUBELSKIE,420
616022,KŁOCZEW,RYCKI,LUBELSKIE,40
616032,NOWODWÓR,RYCKI,LUBELSKIE,50
616044,RYKI,RYCKI,LUBELSKIE,120
616045,RYKI,RYCKI,LUBELSKIE,60
616052,STĘŻYCA,RYCKI,LUBELSKIE,100
616062,UŁĘŻ,RYCKI,LUBELSKIE,50
617011,ŚWIDNIK,ŚWIDNICKI,LUBELSKIE,530
617022,MEŁGIEW,ŚWIDNICKI,LUBELSKIE,70
617034,PIASKI,ŚWIDNICKI,LUBELSKIE,30
617035,PIASKI,ŚWIDNICKI,LUBELSKIE,60
617042,RYBCZEWICE,ŚWIDNICKI,LUBELSKIE,20
617052,TRAWNIKI,ŚWIDNICKI,LUBELSKIE,60
618011,TOMASZÓW LUBELSKI,TOMASZOWSKI,LUBELSKIE,270
618022,BEŁŻEC,TOMASZOWSKI,LUBELSKIE,30
618032,JARCZÓW,TOMASZOWSKI,LUBELSKIE,10
618042,KRYNICE,TOMASZOWSKI,LUBELSKIE,30
618054,LUBYCZA KRÓLEWSKA,TOMASZOWSKI,LUBELSKIE,20
618055,LUBYCZA KRÓLEWSKA,TOMASZOWSKI,LUBELSKIE,10
618064,ŁASZCZÓW,TOMASZOWSKI,LUBELSKIE,20
618065,ŁASZCZÓW,TOMASZOWSKI,LUBELSKIE,10
618072,RACHANIE,TOMASZOWSKI,LUBELSKIE,20
618082,SUSIEC,TOMASZOWSKI,LUBELSKIE,70
618092,TARNAWATKA,TOMASZOWSKI,LUBELSKIE,20
618102,TELATYN,TOMASZOWSKI,LUBELSKIE,10
618112,TOMASZÓW LUBELSKI,TOMASZOWSKI,LUBELSKIE,50
618124,TYSZOWCE,TOMASZOWSKI,LUBELSKIE,10
618125,TYSZOWCE,TOMASZOWSKI,LUBELSKIE,20
618132,ULHÓWEK,TOMASZOWSKI,LUBELSKIE,10
619011,WŁODAWA,WŁODAWSKI,LUBELSKIE,100
619022,HANNA,WŁODAWSKI,LUBELSKIE,0
619032,HAŃSK,WŁODAWSKI,LUBELSKIE,20
619042,STARY BRUS,WŁODAWSKI,LUBELSKIE,30
619052,URSZULIN,WŁODAWSKI,LUBELSKIE,70
619062,WŁODAWA,WŁODAWSKI,LUBELSKIE,110
619072,WOLA UHRUSKA,WŁODAWSKI,LUBELSKIE,30
619082,WYRYKI,WŁODAWSKI,LUBELSKIE,20
620012,ADAMÓW,ZAMOJSKI,LUBELSKIE,50
620022,GRABOWIEC,ZAMOJSKI,LUBELSKIE,20
620032,KOMARÓW-OSADA,ZAMOJSKI,LUBELSKIE,20
620044,KRASNOBRÓD,ZAMOJSKI,LUBELSKIE,100
620045,KRASNOBRÓD,ZAMOJSKI,LUBELSKIE,40
620052,ŁABUNIE,ZAMOJSKI,LUBELSKIE,40
620062,MIĄCZYN,ZAMOJSKI,LUBELSKIE,20
620072,NIELISZ,ZAMOJSKI,LUBELSKIE,40
620082,RADECZNICA,ZAMOJSKI,LUBELSKIE,20
620092,SITNO,ZAMOJSKI,LUBELSKIE,50
620102,SKIERBIESZÓW,ZAMOJSKI,LUBELSKIE,40
620112,STARY ZAMOŚĆ,ZAMOJSKI,LUBELSKIE,10
620122,SUŁÓW,ZAMOJSKI,LUBELSKIE,20
620134,SZCZEBRZESZYN,ZAMOJSKI,LUBELSKIE,20
620135,SZCZEBRZESZYN,ZAMOJSKI,LUBELSKIE,30
620142,ZAMOŚĆ,ZAMOJSKI,LUBELSKIE,170
620154,ZWIERZYNIEC,ZAMOJSKI,LUBELSKIE,50
620155,ZWIERZYNIEC,ZAMOJSKI,LUBELSKIE,30
661011,BIAŁA PODLASKA,BIAŁA PODLASKA,LUBELSKIE,730
662011,CHEŁM,CHEŁM,LUBELSKIE,660
663011,LUBLIN,LUBLIN,LUBELSKIE,14080
664011,ZAMOŚĆ,ZAMOŚĆ,LUBELSKIE,720
801011,KOSTRZYN NAD ODRĄ,GORZOWSKI,LUBUSKIE,270
801022,BOGDANIEC,GORZOWSKI,LUBUSKIE,50
801032,DESZCZNO,GORZOWSKI,LUBUSKIE,140
801042,KŁODAWA,GORZOWSKI,LUBUSKIE,110
801052,LUBISZYN,GORZOWSKI,LUBUSKIE,40
801062,SANTOK,GORZOWSKI,LUBUSKIE,60
801074,WITNICA,GORZOWSKI,LUBUSKIE,20
801075,WITNICA,GORZOWSKI,LUBUSKIE,30
802011,GUBIN,KROŚNIEŃSKI,LUBUSKIE,180
802022,BOBROWICE,KROŚNIEŃSKI,LUBUSKIE,20
802032,BYTNICA,KROŚNIEŃSKI,LUBUSKIE,30
802042,DĄBIE,KROŚNIEŃSKI,LUBUSKIE,50
802052,GUBIN,KROŚNIEŃSKI,LUBUSKIE,50
802064,KROSNO ODRZAŃSKIE,KROŚNIEŃSKI,LUBUSKIE,110
802065,KROSNO ODRZAŃSKIE,KROŚNIEŃSKI,LUBUSKIE,40
802072,MASZEWO,KROŚNIEŃSKI,LUBUSKIE,10
803012,BLEDZEW,MIĘDZYRZECKI,LUBUSKIE,20
803024,MIĘDZYRZECZ,MIĘDZYRZECKI,LUBUSKIE,180
803025,MIĘDZYRZECZ,MIĘDZYRZECKI,LUBUSKIE,60
803032,PRZYTOCZNA,MIĘDZYRZECKI,LUBUSKIE,50
803042,PSZCZEW,MIĘDZYRZECKI,LUBUSKIE,110
803054,SKWIERZYNA,MIĘDZYRZECKI,LUBUSKIE,70
803055,SKWIERZYNA,MIĘDZYRZECKI,LUBUSKIE,10
803064,TRZCIEL,MIĘDZYRZECKI,LUBUSKIE,20
803065,TRZCIEL,MIĘDZYRZECKI,LUBUSKIE,20
804011,NOWA SÓL,NOWOSOLSKI,LUBUSKIE,260
804024,BYTOM ODRZAŃSKI,NOWOSOLSKI,LUBUSKIE,40
804025,BYTOM ODRZAŃSKI,NOWOSOLSKI,LUBUSKIE,20
804032,KOLSKO,NOWOSOLSKI,LUBUSKIE,60
804044,KOŻUCHÓW,NOWOSOLSKI,LUBUSKIE,90
804045,KOŻUCHÓW,NOWOSOLSKI,LUBUSKIE,40
804052,NOWA SÓL,NOWOSOLSKI,LUBUSKIE,50
804064,NOWE MIASTECZKO,NOWOSOLSKI,LUBUSKIE,30
804065,NOWE MIASTECZKO,NOWOSOLSKI,LUBUSKIE,10
804074,OTYŃ,NOWOSOLSKI,LUBUSKIE,10
804075,OTYŃ,NOWOSOLSKI,LUBUSKIE,30
804082,SIEDLISKO,NOWOSOLSKI,LUBUSKIE,10
805014,CYBINKA,SŁUBICKI,LUBUSKIE,50
805015,CYBINKA,SŁUBICKI,LUBUSKIE,30
805022,GÓRZYCA,SŁUBICKI,LUBUSKIE,40
805034,OŚNO LUBUSKIE,SŁUBICKI,LUBUSKIE,60
805035,OŚNO LUBUSKIE,SŁUBICKI,LUBUSKIE,10
805044,RZEPIN,SŁUBICKI,LUBUSKIE,80
805045,RZEPIN,SŁUBICKI,LUBUSKIE,20
805054,SŁUBICE,SŁUBICKI,LUBUSKIE,770
805055,SŁUBICE,SŁUBICKI,LUBUSKIE,50
806014,DOBIEGNIEW,STRZELECKO-DREZDENECKI,LUBUSKIE,30
806015,DOBIEGNIEW,STRZELECKO-DREZDENECKI,LUBUSKIE,60
806024,DREZDENKO,STRZELECKO-DREZDENECKI,LUBUSKIE,70
806025,DREZDENKO,STRZELECKO-DREZDENECKI,LUBUSKIE,140
806032,STARE KUROWO,STRZELECKO-DREZDENECKI,LUBUSKIE,40
806044,STRZELCE KRAJEŃSKIE,STRZELECKO-DREZDENECKI,LUBUSKIE,90
806045,STRZELCE KRAJEŃSKIE,STRZELECKO-DREZDENECKI,LUBUSKIE,50
806052,ZWIERZYN,STRZELECKO-DREZDENECKI,LUBUSKIE,30
807012,KRZESZYCE,SULĘCIŃSKI,LUBUSKIE,50
807024,LUBNIEWICE,SULĘCIŃSKI,LUBUSKIE,30
807025,LUBNIEWICE,SULĘCIŃSKI,LUBUSKIE,0
807032,SŁOŃSK,SULĘCIŃSKI,LUBUSKIE,40
807044,SULĘCIN,SULĘCIŃSKI,LUBUSKIE,100
807045,SULĘCIN,SULĘCIŃSKI,LUBUSKIE,100
807054,TORZYM,SULĘCIŃSKI,LUBUSKIE,50
807055,TORZYM,SULĘCIŃSKI,LUBUSKIE,20
808012,LUBRZA,ŚWIEBODZIŃSKI,LUBUSKIE,50
808022,ŁAGÓW,ŚWIEBODZIŃSKI,LUBUSKIE,90
808032,SKĄPE,ŚWIEBODZIŃSKI,LUBUSKIE,80
808042,SZCZANIEC,ŚWIEBODZIŃSKI,LUBUSKIE,10
808054,ŚWIEBODZIN,ŚWIEBODZIŃSKI,LUBUSKIE,250
808055,ŚWIEBODZIN,ŚWIEBODZIŃSKI,LUBUSKIE,110
808064,ZBĄSZYNEK,ŚWIEBODZIŃSKI,LUBUSKIE,60
808065,ZBĄSZYNEK,ŚWIEBODZIŃSKI,LUBUSKIE,30
809014,BABIMOST,ZIELONOGÓRSKI,LUBUSKIE,60
809015,BABIMOST,ZIELONOGÓRSKI,LUBUSKIE,20
809022,BOJADŁA,ZIELONOGÓRSKI,LUBUSKIE,50
